,when_index,start_acc,end_acc,actual_hz,clip,frame,frame_file,source_file
0,1,0,0,29.97,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_14.png,acc21_1.avi
0,1,0,0,29.97,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_15.png,acc21_1.avi
0,1,1,0,29.97,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_16.png,acc21_1.avi
0,1,0,0,29.97,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_17.png,acc21_1.avi
0,1,0,0,29.97,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_18.png,acc21_1.avi
0,1,0,0,29.97,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_19.png,acc21_1.avi
0,1,0,0,29.97,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_40.png,acc22_4.avi
0,1,0,0,29.97,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_41.png,acc22_4.avi
0,1,0,0,29.97,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_42.png,acc22_4.avi
0,1,0,0,29.97,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_43.png,acc22_4.avi
0,1,1,0,29.97,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_44.png,acc22_4.avi
0,1,0,0,29.97,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_45.png,acc22_4.avi
0,1,0,0,29.97,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_46.png,acc22_4.avi
0,1,0,0,29.97,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_47.png,acc22_4.avi
0,1,0,0,29.97,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_48.png,acc22_4.avi
0,1,0,0,29.97,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image22_49.png,acc22_4.avi
0,1,0,0,29.97,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_10.png,acc23_1.avi
0,1,0,0,29.97,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_11.png,acc23_1.avi
0,1,0,0,29.97,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_12.png,acc23_1.avi
0,1,1,0,29.97,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_13.png,acc23_1.avi
0,1,0,0,29.97,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_14.png,acc23_1.avi
0,1,0,0,29.97,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_15.png,acc23_1.avi
0,1,0,0,29.97,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_16.png,acc23_1.avi
0,1,0,0,29.97,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_17.png,acc23_1.avi
0,1,0,0,29.97,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_18.png,acc23_1.avi
0,1,0,0,29.97,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image23_19.png,acc23_1.avi
0,1,0,0,25.0,5,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_50.png,acc24_5.avi
0,1,0,0,25.0,5,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_51.png,acc24_5.avi
0,1,1,0,25.0,5,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_52.png,acc24_5.avi
0,1,0,0,25.0,5,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_53.png,acc24_5.avi
0,1,0,0,25.0,5,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_54.png,acc24_5.avi
0,1,0,0,25.0,5,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_55.png,acc24_5.avi
0,1,0,0,25.0,5,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_56.png,acc24_5.avi
0,1,0,0,25.0,5,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_57.png,acc24_5.avi
0,1,0,0,25.0,5,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_58.png,acc24_5.avi
0,1,0,0,25.0,5,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image24_59.png,acc24_5.avi
0,1,1,0,25.0,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_10.png,acc25_1.avi
0,1,0,0,25.0,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_11.png,acc25_1.avi
0,1,0,0,25.0,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_12.png,acc25_1.avi
0,1,0,0,25.0,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_13.png,acc25_1.avi
0,1,0,0,25.0,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_14.png,acc25_1.avi
0,1,0,0,25.0,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_15.png,acc25_1.avi
0,1,0,0,25.0,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_16.png,acc25_1.avi
0,1,0,0,25.0,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_17.png,acc25_1.avi
0,1,0,0,25.0,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_18.png,acc25_1.avi
0,1,0,0,25.0,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image25_19.png,acc25_1.avi
0,1,0,0,25.0,0,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_0.png,acc26_0.avi
0,1,0,0,25.0,0,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_1.png,acc26_0.avi
0,1,0,0,25.0,0,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_2.png,acc26_0.avi
0,1,0,0,25.0,0,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_3.png,acc26_0.avi
0,1,0,0,25.0,0,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_4.png,acc26_0.avi
0,1,0,0,25.0,0,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_5.png,acc26_0.avi
0,1,0,0,25.0,0,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_6.png,acc26_0.avi
0,1,1,0,25.0,0,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_7.png,acc26_0.avi
0,1,0,0,25.0,0,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_8.png,acc26_0.avi
0,1,0,0,25.0,0,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image26_9.png,acc26_0.avi
0,1,0,0,25.0,6,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_60.png,acc27_6.avi
0,1,0,0,25.0,6,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_61.png,acc27_6.avi
0,1,0,0,25.0,6,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_62.png,acc27_6.avi
0,1,0,0,25.0,6,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_63.png,acc27_6.avi
0,1,0,0,25.0,6,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_64.png,acc27_6.avi
0,1,0,0,25.0,6,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_65.png,acc27_6.avi
0,1,0,0,25.0,6,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_66.png,acc27_6.avi
0,1,1,0,25.0,6,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_67.png,acc27_6.avi
0,1,0,0,25.0,6,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_68.png,acc27_6.avi
0,1,0,0,25.0,6,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image27_69.png,acc27_6.avi
0,1,0,0,25.0,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_40.png,acc28_4.avi
0,1,0,0,25.0,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_41.png,acc28_4.avi
0,1,0,0,25.0,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_42.png,acc28_4.avi
0,1,0,0,25.0,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_43.png,acc28_4.avi
0,1,0,0,25.0,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_44.png,acc28_4.avi
0,1,0,0,25.0,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_45.png,acc28_4.avi
0,1,1,0,25.0,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_46.png,acc28_4.avi
0,1,0,0,25.0,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_47.png,acc28_4.avi
0,1,0,0,25.0,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_48.png,acc28_4.avi
0,1,0,0,25.0,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image28_49.png,acc28_4.avi
0,1,0,0,25.0,6,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_60.png,acc29_6.avi
0,1,0,0,25.0,6,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_61.png,acc29_6.avi
0,1,0,0,25.0,6,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_62.png,acc29_6.avi
0,1,0,0,25.0,6,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_63.png,acc29_6.avi
0,1,1,0,25.0,6,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_64.png,acc29_6.avi
0,1,0,0,25.0,6,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_65.png,acc29_6.avi
0,1,0,0,25.0,6,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_66.png,acc29_6.avi
0,1,0,0,25.0,6,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_67.png,acc29_6.avi
0,1,0,0,25.0,6,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_68.png,acc29_6.avi
0,1,0,0,25.0,6,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image29_69.png,acc29_6.avi
0,1,0,0,25.0,8,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_80.png,acc30_8.avi
0,1,0,0,25.0,8,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_81.png,acc30_8.avi
0,1,0,0,25.0,8,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_82.png,acc30_8.avi
0,1,0,0,25.0,8,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_83.png,acc30_8.avi
0,1,0,0,25.0,8,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_84.png,acc30_8.avi
0,1,1,0,25.0,8,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_85.png,acc30_8.avi
0,1,0,0,25.0,8,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_86.png,acc30_8.avi
0,1,0,0,25.0,8,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_87.png,acc30_8.avi
0,1,0,0,25.0,8,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_88.png,acc30_8.avi
0,1,0,0,25.0,8,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image30_89.png,acc30_8.avi
0,1,0,0,25.0,3,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_30.png,acc31_3.avi
0,1,0,0,25.0,3,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_31.png,acc31_3.avi
0,1,0,0,25.0,3,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_32.png,acc31_3.avi
0,1,0,0,25.0,3,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_33.png,acc31_3.avi
0,1,0,0,25.0,3,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_34.png,acc31_3.avi
0,1,1,0,25.0,3,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_35.png,acc31_3.avi
0,1,0,0,25.0,3,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_36.png,acc31_3.avi
0,1,0,0,25.0,3,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_37.png,acc31_3.avi
0,1,0,0,25.0,3,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_38.png,acc31_3.avi
0,1,0,0,25.0,3,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image31_39.png,acc31_3.avi
0,1,0,0,25.0,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_40.png,acc32_4.avi
0,1,0,0,25.0,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_41.png,acc32_4.avi
0,1,0,0,25.0,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_42.png,acc32_4.avi
0,1,0,0,25.0,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_43.png,acc32_4.avi
0,1,0,0,25.0,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_44.png,acc32_4.avi
0,1,0,0,25.0,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_45.png,acc32_4.avi
0,1,1,0,25.0,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_46.png,acc32_4.avi
0,1,0,0,25.0,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_47.png,acc32_4.avi
0,1,0,0,25.0,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_48.png,acc32_4.avi
0,1,0,0,25.0,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image32_49.png,acc32_4.avi
0,1,0,0,25.0,6,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_60.png,acc33_6.avi
0,1,0,0,25.0,6,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_61.png,acc33_6.avi
0,1,0,0,25.0,6,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_62.png,acc33_6.avi
0,1,0,0,25.0,6,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_63.png,acc33_6.avi
0,1,0,0,25.0,6,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_64.png,acc33_6.avi
0,1,0,0,25.0,6,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_65.png,acc33_6.avi
0,1,0,0,25.0,6,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_66.png,acc33_6.avi
0,1,1,0,25.0,6,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_67.png,acc33_6.avi
0,1,0,0,25.0,6,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_68.png,acc33_6.avi
0,1,0,0,25.0,6,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image33_69.png,acc33_6.avi
0,1,0,0,25.0,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_40.png,acc34_4.avi
0,1,0,0,25.0,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_41.png,acc34_4.avi
0,1,0,0,25.0,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_42.png,acc34_4.avi
0,1,0,0,25.0,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_43.png,acc34_4.avi
0,1,0,0,25.0,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_44.png,acc34_4.avi
0,1,0,0,25.0,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_45.png,acc34_4.avi
0,1,0,0,25.0,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_46.png,acc34_4.avi
0,1,0,0,25.0,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_47.png,acc34_4.avi
0,1,0,0,25.0,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_48.png,acc34_4.avi
0,1,1,0,25.0,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image34_49.png,acc34_4.avi
0,1,0,0,25.0,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_10.png,acc35_1.avi
0,1,0,0,25.0,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_11.png,acc35_1.avi
0,1,0,0,25.0,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_12.png,acc35_1.avi
0,1,0,0,25.0,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_13.png,acc35_1.avi
0,1,0,0,25.0,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_14.png,acc35_1.avi
0,1,0,0,25.0,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_15.png,acc35_1.avi
0,1,0,0,25.0,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_16.png,acc35_1.avi
0,1,0,0,25.0,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_17.png,acc35_1.avi
0,1,0,0,25.0,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_18.png,acc35_1.avi
0,1,1,0,25.0,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image35_19.png,acc35_1.avi
0,1,0,0,29.97,5,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_50.png,acc36_5.avi
0,1,0,0,29.97,5,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_51.png,acc36_5.avi
0,1,0,0,29.97,5,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_52.png,acc36_5.avi
0,1,0,0,29.97,5,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_53.png,acc36_5.avi
0,1,0,0,29.97,5,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_54.png,acc36_5.avi
0,1,0,0,29.97,5,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_55.png,acc36_5.avi
0,1,0,0,29.97,5,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_56.png,acc36_5.avi
0,1,1,0,29.97,5,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_57.png,acc36_5.avi
0,1,0,0,29.97,5,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_58.png,acc36_5.avi
0,1,0,0,29.97,5,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image36_59.png,acc36_5.avi
0,1,0,0,29.97,10,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_100.png,acc37_10.avi
0,1,0,0,29.97,10,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_101.png,acc37_10.avi
0,1,0,0,29.97,10,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_102.png,acc37_10.avi
0,1,0,0,29.97,10,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_103.png,acc37_10.avi
0,1,0,0,29.97,10,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_104.png,acc37_10.avi
0,1,0,0,29.97,10,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_105.png,acc37_10.avi
0,1,1,0,29.97,10,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_106.png,acc37_10.avi
0,1,0,0,29.97,10,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_107.png,acc37_10.avi
0,1,0,0,29.97,10,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_108.png,acc37_10.avi
0,1,0,0,29.97,10,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image37_109.png,acc37_10.avi
0,1,0,0,29.97,5,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_50.png,acc38_5.avi
0,1,0,0,29.97,5,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_51.png,acc38_5.avi
0,1,0,0,29.97,5,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_52.png,acc38_5.avi
0,1,0,0,29.97,5,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_53.png,acc38_5.avi
0,1,0,0,29.97,5,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_54.png,acc38_5.avi
0,1,0,0,29.97,5,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_55.png,acc38_5.avi
0,1,0,0,29.97,5,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_56.png,acc38_5.avi
0,1,0,0,29.97,5,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_57.png,acc38_5.avi
0,1,0,0,29.97,5,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_58.png,acc38_5.avi
0,1,1,0,29.97,5,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image38_59.png,acc38_5.avi
0,1,0,0,29.97,7,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_70.png,acc39_7.avi
0,1,0,0,29.97,7,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_71.png,acc39_7.avi
0,1,1,0,29.97,7,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_72.png,acc39_7.avi
0,1,0,0,29.97,7,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_73.png,acc39_7.avi
0,1,0,0,29.97,7,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_74.png,acc39_7.avi
0,1,0,0,29.97,7,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_75.png,acc39_7.avi
0,1,0,0,29.97,7,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_76.png,acc39_7.avi
0,1,0,0,29.97,7,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_77.png,acc39_7.avi
0,1,0,0,29.97,7,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_78.png,acc39_7.avi
0,1,0,0,29.97,7,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image39_79.png,acc39_7.avi
0,1,0,0,29.97,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_10.png,acc40_1.avi
0,1,0,0,29.97,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_11.png,acc40_1.avi
0,1,0,0,29.97,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_12.png,acc40_1.avi
0,1,0,0,29.97,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_13.png,acc40_1.avi
0,1,0,0,29.97,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_14.png,acc40_1.avi
0,1,0,0,29.97,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_15.png,acc40_1.avi
0,1,0,0,29.97,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_16.png,acc40_1.avi
0,1,1,0,29.97,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_17.png,acc40_1.avi
0,1,0,0,29.97,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_18.png,acc40_1.avi
0,1,0,0,29.97,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image40_19.png,acc40_1.avi
